"","texto","datahora","medio","Alcance","LIKES","rtas","cliks","comments","compartida","fecha","hora","POSTID","URL","TEXTO","FECHA","COMMENTS","FOTO","img_word","pro_spon","TEMA1","TEMA2","N_FOTOS","Grund","...13","datahoraposi"
"142","#teamCDU #CDUPT22","2022-01-21T08:53:50","Publicación de Instagram",150,11,NA,NA,0,0,"2022-01-21","08:53:50","DU #CDUPT2","https://www.instagram.com/p/CY_3Pupq0NU/","#teamCDU #CDUPT22
Bearbeitet · 14 Wo.",2022-01-21,0,"worter","worter","gebastelt","CDU",NA,1,"überzeugen",NA,2022-01-21 08:53:50
"143","Morgen früh geht es im SAT.1 Frühstücksfernsehen um #Luis Frómeta Compte, ein Dresdner mit 🇩🇪 und 🇨🇺 Staatsbürgerschaft, der in meinen Augen unrechtmäßig in Kuba im Gefängnis sitzt.
Er hat nur einen Polizeieinsatz gegen eine Demonstration im Sommer 2021 mit dem Handy gefilmt und wurde dafür verhaftet.
Kurz vor Weihnachten kam das Unrechts-Urteil: 25 Jahre Haft. 😤

Ich unterstütze die Familie gemeinsam mit dem Integrations- und Ausländerbeirat der Stadt Dresden und Victor Vincze. Wir hoffen, dass es weitere Unterstützer geben wird.

#FreeLuis #igfm - Internationale Gesellschaft für Menschenrechte","2022-01-04T12:59:38","Publicación de Instagram",333,42,NA,NA,1,0,"2022-01-04","12:59:38"," früh geht","https://www.instagram.com/p/CYUh3LtIcU5/","Morgen früh geht es im SAT.1 Frühstücksfernsehen um #Luis Frómeta Compte, ein Dresdner mit 🇩🇪 und 🇨🇺 Staatsbürgerschaft, der in meinen Augen unrechtmäßig in Kuba im Gefängnis sitzt.
Er hat nur einen Polizeieinsatz gegen eine Demonstration im Sommer 2021 mit dem Handy gefilmt und wurde dafür verhaftet.
Kurz vor Weihnachten kam das Unrechts-Urteil: 25 Jahre Haft. 😤

Ich unterstütze die Familie gemeinsam mit dem Integrations- und Ausländerbeirat der Stadt Dresden und Victor Vincze. Wir hoffen, dass es weitere Unterstützer geben wird.

#FreeLuis #igfm - Internationale Gesellschaft für Menschenrechte
17 Wo.",2022-01-04,1,"aktivitäten","bild","spontan","Partenschaft","Medien",1,"Aktion",NA,2022-01-04 12:59:38
"144","Kommt gut 😊 und fröhlich 😀 ins neue Jahr 🙋🏻‍♂️","2021-12-31T04:18:57","Publicación de Instagram",203,15,NA,NA,0,0,"2021-12-31","04:18:57","gut 😊 und ","https://www.instagram.com/p/CYJTGEDIox6/","Kommt gut 😊 und fröhlich 😀 ins neue Jahr 🙋🏻‍♂️
Bearbeitet · 17 Wo.",2021-12-31,0,"symbole","bild","spontan","freizeit","Neujahr Glückwunsch",1,"Glückwunsch",NA,2021-12-31 04:18:57
"145","Genießt das #Licht 🕯 zu #Weihnachten 🎄 im #Schnee ❄️❄️❄️🎅🏼🛷❄️❄️❄️","2021-12-26T10:16:58","Publicación de Instagram",198,13,NA,NA,0,0,"2021-12-26","10:16:58","t das #Lic","https://www.instagram.com/p/CX9EF54os3W/","Genießt das #Licht 🕯 zu #Weihnachten 🎄 im #Schnee ❄️❄️❄️🎅🏼🛷❄️❄️❄️
18 Wo.",2021-12-26,0,"symbole","bild","spontan","freizeit","Weinachten Glückwunsch",1,"Gefühl",NA,2021-12-26 10:16:58
"146","#weihnachten #2021 #licht vom #stern","2021-12-25T01:34:28","Publicación de Instagram",172,20,NA,NA,0,0,"2021-12-25","01:34:28","achten #20","https://www.instagram.com/p/CX5jgFGov1B/","#weihnachten #2021 #licht vom #stern
Bearbeitet · 18 Wo.",2021-12-25,0,"symboleworter","bild","profesional","Religiön","Weinachten Glückwunsch",1,"Glückwunsch",NA,2021-12-25 01:34:28
"147","Wie kann ich „Licht“ in den diesjährigen Weihnachtsgruss „hineinschreiben“? Ein Licht, das hell leuchtend Kraft und Orientierung in der dunklen Jahreszeit schenkt? Mit einem goldenen Briefbogen, einem glitzernden Umschlag oder Buchstaben in Leuchtschrift?

Ich überlege und habe mich auf die Treppen unserer Kirche gestellt und das Licht mit meinen Augen gesucht. Benachbart strahlt auf dem Altmarkt ein stattlicher Weihnachtsbaum sein Licht aus. Pandemiebedingt ohne Weihnachtsmarkttrubel, Mandelduft und Geselligkeit ist es ruhiger als in den Jahren zuvor. Nichtsdestotrotz laufen Menschen durch das Stadtzentrum am Weihnachtslicht des Baumes und an der Kreuzkirche Dresden vorbei. Einzelhändler beleuchten die Schaufenster ihrer Geschäfte. Kinder rennen laufend ihren mit Taschen vollbepackten Eltern hinterher. Sie haben ein Leuchten in den Augen.

Mein Blick schweift weiter am Kirchturm der #Kreuzkirche empor. Dunkel sieht er aus, verwittert ist sein Sandstein von Regen und Wind. Hinter mir stehen die Türen des Haupteingangs weit offen. Aus dem Inneren der Kirche strahlen mir die großen Pusteblumenleuchter ihr freundliches Licht entgegen.

DAS ist mein Moment des Nachdenkens in vorweihnachtlicher Stille, und ich muss ein bisschen schmunzeln, denn längst Erfahrenes hat mich der Blick in das Kirchenschiff wieder bewusstwerden lassen: Auf das Glitzern im Außen kommt es kaum an. Es zählt das Licht im Inneren; in jedem Menschen, in jeder guten Tat. Kein goldener Briefbogen also, sondern warme Worte. Kein glitzernder Umschlag, sondern eine Umarmung im wörtlichen Sinne. Keine Leuchtschrift, sondern Botschaften mit Strahlkraft. Mit diesem Weihnachtsgruss möchte ich an das Licht erinnern, welches wir alle in uns tragen und das uns das Dunkel hell werden lässt.

„Mache dich auf, werde Licht; denn dein Licht kommt und die Herrlichkeit des Herrn geht auf über dir!“ (Jesaja, 60,1)
 
Ich wünsche eine gesegnete Weihnachtszeit und freuen wir uns auf das vor uns liegende Jahr. 🙋🏻‍♂️

#weihnachten2021 #Dresden #allesGute 🍀","2021-12-23T17:17:46","Publicación de Instagram",174,22,NA,NA,0,0,"2021-12-23","17:17:46","nn ich „Li","https://www.instagram.com/p/CX2F3R0oOsW/","Wie kann ich „Licht“ in den diesjährigen Weihnachtsgruss „hineinschreiben“? Ein Licht, das hell leuchtend Kraft und Orientierung in der dunklen Jahreszeit schenkt? Mit einem goldenen Briefbogen, einem glitzernden Umschlag oder Buchstaben in Leuchtschrift?

Ich überlege und habe mich auf die Treppen unserer Kirche gestellt und das Licht mit meinen Augen gesucht. Benachbart strahlt auf dem Altmarkt ein stattlicher Weihnachtsbaum sein Licht aus. Pandemiebedingt ohne Weihnachtsmarkttrubel, Mandelduft und Geselligkeit ist es ruhiger als in den Jahren zuvor. Nichtsdestotrotz laufen Menschen durch das Stadtzentrum am Weihnachtslicht des Baumes und an der Kreuzkirche Dresden vorbei. Einzelhändler beleuchten die Schaufenster ihrer Geschäfte. Kinder rennen laufend ihren mit Taschen vollbepackten Eltern hinterher. Sie haben ein Leuchten in den Augen.

Mein Blick schweift weiter am Kirchturm der #Kreuzkirche empor. Dunkel sieht er aus, verwittert ist sein Sandstein von Regen und Wind. Hinter mir stehen die Türen des Haupteingangs weit offen. Aus dem Inneren der Kirche strahlen mir die großen Pusteblumenleuchter ihr freundliches Licht entgegen.

DAS ist mein Moment des Nachdenkens in vorweihnachtlicher Stille, und ich muss ein bisschen schmunzeln, denn längst Erfahrenes hat mich der Blick in das Kirchenschiff wieder bewusstwerden lassen: Auf das Glitzern im Außen kommt es kaum an. Es zählt das Licht im Inneren; in jedem Menschen, in jeder guten Tat. Kein goldener Briefbogen also, sondern warme Worte. Kein glitzernder Umschlag, sondern eine Umarmung im wörtlichen Sinne. Keine Leuchtschrift, sondern Botschaften mit Strahlkraft. Mit diesem Weihnachtsgruss möchte ich an das Licht erinnern, welches wir alle in uns tragen und das uns das Dunkel hell werden lässt.

„Mache dich auf, werde Licht; denn dein Licht kommt und die Herrlichkeit des Herrn geht auf über dir!“ (Jesaja, 60,1)

Ich wünsche eine gesegnete Weihnachtszeit und freuen wir uns auf das vor uns liegende Jahr. 🙋🏻‍♂️

#weihnachten2021 #Dresden #allesGute 🍀
18 Wo.",2021-12-24,0,"symbole","bild","profesional","Religiön","Weinachten Glückwunsch",1,"Glückwunsch",NA,2021-12-23 17:17:46
"148","Gut gewählt, #CDU-Mitglieder! 💪

#jetztCDUMitgliedwerden","2021-12-17T12:34:23","Publicación de Instagram",201,18,NA,NA,0,0,"2021-12-17","12:34:23","wählt, #CD","https://www.instagram.com/p/CXmIqf6IA1Q/","Gut gewählt, #CDU-Mitglieder! 💪

#jetztCDUMitgliedwerden
19 Wo.",2021-12-18,0,"politikerworter","bild","profesional","CDU",NA,1,"überzeugen",NA,2021-12-17 12:34:23
"149","Lars Rohwer wird politischer Pate für inhaftierten Deutsch-Kubanischen Doppelstaatler - #TagderMenschenrechte #10dezember 
 
Sächsischer Bundestagsabgeordneter setzt sich für Freilassung von Luis Frómeta Compte ein
 
Frankfurt am Main / #Dresden / Havanna,
10. Dezember 2021 –
Der Dresdener Bundestagsabgeordnete der CDU, Lars Rohwer übernimmt eine politische Patenschaft für den deutsch-kubanischen Doppelstaatler, der seit dem 11. Juli 2021 in #Kuba inhaftiert ist. Rohwer engagiert sich im Rahmen des Patenschaftsprogramms der IGFM - Internationale Gesellschaft für Menschenrechte für die Freilassung Frómeta Comptes.

Der in Dresden lebende #Luis Frómeta Compte war im Juli auf Kuba zu Besuch und filmte in #Havanna einen der landesweiten Proteste am 11. Juli 2021 mit seinem Handy. In Folge dessen wurde er verhaftet und ins Gefängnis „100 y aldabó“ gebracht. Inzwischen wurde Frómeta Compte ins berüchtigte Gefängnis „Combinado del Este“ verlegt. Unter dem Vorwurf der „Erregung öffentlichen Ärgernisses“ und „Anstiftung zum Aufruhr“ fordert die kubanische Staatsanwaltschaft 24 Jahre Haft. Konsularische Betreuung durch deutsche Diplomaten wurde Luis Frómeta Compte bisher verwehrt, auch Telefonate mit seiner Familie werden ihm nur unregelmäßig gestattet.

Martin #Lessenthin, Vorstandssprecher der IGFM, betont: „Wir freuen uns, dass Lars Rohwer für den unschuldig inhaftierten Dresdener Bürger eintritt. Diese politische Patenschaft ist sehr wichtig, denn Luis Frometa soll dafür bestraft werden, dass er mit seinem Handy ein kurzes Video über Gewalt gegen friedliche Demonstranten gedreht hat. Das wollte die kubanische Führung vor den Augen der Öffentlichkeit verbergen. Durch ihren Einsatz für politische Gefangene zeigen deutsche Abgeordnete, dass die politischen Gefangenen nicht vergessen sind und dass das willkürliche Vorgehen der kubanischen Regierung international wahrgenommen und nicht geduldet wird.”

Das kubanische Regime unterdrückt seit Jahrzehnten systematisch alle Bürgerinnen und Bürger, die für Meinungsfreiheit und Demokratie auf Kuba 🇨🇺 einsetzen.

#FreeLuis #IGFM

#vollerEnergie #Wahlkreis160 Elbe, Röder & Dresdner Heide #Rohwer #MdB","2021-12-09T22:50:12","Publicación de Instagram",216,14,NA,NA,0,0,"2021-12-09","22:50:12","ohwer wird","https://www.instagram.com/p/CXSox3KII2o/","Lars Rohwer wird politischer Pate für inhaftierten Deutsch-Kubanischen Doppelstaatler - #TagderMenschenrechte #10dezember

Sächsischer Bundestagsabgeordneter setzt sich für Freilassung von Luis Frómeta Compte ein

Frankfurt am Main / #Dresden / Havanna,
10. Dezember 2021 –
Der Dresdener Bundestagsabgeordnete der CDU, Lars Rohwer übernimmt eine politische Patenschaft für den deutsch-kubanischen Doppelstaatler, der seit dem 11. Juli 2021 in #Kuba inhaftiert ist. Rohwer engagiert sich im Rahmen des Patenschaftsprogramms der IGFM - Internationale Gesellschaft für Menschenrechte für die Freilassung Frómeta Comptes.

Der in Dresden lebende #Luis Frómeta Compte war im Juli auf Kuba zu Besuch und filmte in #Havanna einen der landesweiten Proteste am 11. Juli 2021 mit seinem Handy. In Folge dessen wurde er verhaftet und ins Gefängnis „100 y aldabó“ gebracht. Inzwischen wurde Frómeta Compte ins berüchtigte Gefängnis „Combinado del Este“ verlegt. Unter dem Vorwurf der „Erregung öffentlichen Ärgernisses“ und „Anstiftung zum Aufruhr“ fordert die kubanische Staatsanwaltschaft 24 Jahre Haft. Konsularische Betreuung durch deutsche Diplomaten wurde Luis Frómeta Compte bisher verwehrt, auch Telefonate mit seiner Familie werden ihm nur unregelmäßig gestattet.

Martin #Lessenthin, Vorstandssprecher der IGFM, betont: „Wir freuen uns, dass Lars Rohwer für den unschuldig inhaftierten Dresdener Bürger eintritt. Diese politische Patenschaft ist sehr wichtig, denn Luis Frometa soll dafür bestraft werden, dass er mit seinem Handy ein kurzes Video über Gewalt gegen friedliche Demonstranten gedreht hat. Das wollte die kubanische Führung vor den Augen der Öffentlichkeit verbergen. Durch ihren Einsatz für politische Gefangene zeigen deutsche Abgeordnete, dass die politischen Gefangenen nicht vergessen sind und dass das willkürliche Vorgehen der kubanischen Regierung international wahrgenommen und nicht geduldet wird.”

Das kubanische Regime unterdrückt seit Jahrzehnten systematisch alle Bürgerinnen und Bürger, die für Meinungsfreiheit und Demokratie auf Kuba 🇨🇺 einsetzen.

#FreeLuis #IGFM

#vollerEnergie #Wahlkreis160 Elbe, Röder & Dresdner Heide #Rohwer #MdB
20 Wo.",2021-12-10,0,"worter","worter","gebastelt","Partenschaft","Menschenrechte",1,"Aktion",NA,2021-12-09 22:50:12
"150","Einen schönen 2. #Advent 🕯🕯","2021-12-05T02:37:35","Publicación de Instagram",151,15,NA,NA,0,0,"2021-12-05","02:37:35","schönen 2.","https://www.instagram.com/p/CXGK04iIN1Q/","Einen schönen 2. #Advent 🕯🕯
21 Wo.",2021-12-05,0,"symbole","bild","profesional","Religiön","Advent",1,"Glückwunsch",NA,2021-12-05 02:37:35
"151","🕯","2021-11-28T12:43:36","Publicación de Instagram",176,11,NA,NA,0,0,"2021-11-28","12:43:36","","https://www.instagram.com/p/CW1OnZjoNw_/","🕯",2021-11-28,0,"symboleworter","bild","profesional","Religiön","Advent",2,"Glückwunsch",NA,2021-11-28 12:43:36
"152","Fraktionsklausur - die Zweite in dieser Legislaturperiode 2019-2024

👉 Neuverschuldungsverbot, Verfassungsänderung für mehr direkte Demokratie, Eckwertebeschluss zum nächsten Doppelhaushalt, Staatsstraßenbau, ÖPNV-Finanzierung, Änderung der Bauordnung und natürlich #Corona🦠 und #Impfen💉 
🤜 jede Menge #Themen vollgepackt in zwei Tage #Diskussion und #Entscheidung 🤛

👉 Diese CDU-Fraktion des Sächsischen Landtages handelt. 👌","2021-11-28T04:42:26","Publicación de Instagram",227,31,NA,NA,0,0,"2021-11-28","04:42:26","onsklausur","https://www.instagram.com/p/CW0XjPyoQCU/","Fraktionsklausur - die Zweite in dieser Legislaturperiode 2019-2024

👉 Neuverschuldungsverbot, Verfassungsänderung für mehr direkte Demokratie, Eckwertebeschluss zum nächsten Doppelhaushalt, Staatsstraßenbau, ÖPNV-Finanzierung, Änderung der Bauordnung und natürlich #Corona🦠 und #Impfen💉
🤜 jede Menge #Themen vollgepackt in zwei Tage #Diskussion und #Entscheidung 🤛

👉 Diese CDU-Fraktion des Sächsischen Landtages handelt. 👌
22 Wo.",2021-11-28,0,"aktivitäten","bild","spontan","Landestag","Fraktionsklausur ",9,"aktivitäten_teilen",NA,2021-11-28 04:42:26
"153","Heute ist in #Sachsen Feiertag - Buß- und Bettag! 🙏
Die evangelischen Christen nehmen diesen Tag zum Anlass zum selbstkritischen Innehalten und Nachdenken...
über sich selbst, über die eigenen Werte und Ideale.
über das eigene Verhalten im Umgang mit anderen Lebewesen und 
über die eigene Beziehung zu Gott und zum #Glauben. ✝️","2021-11-16T23:29:13","Publicación de Instagram",202,11,NA,NA,0,0,"2021-11-16","23:29:13","ist in #Sa","https://www.instagram.com/p/CWXe9fIoVaH/","Heute ist in #Sachsen Feiertag - Buß- und Bettag! 🙏
Die evangelischen Christen nehmen diesen Tag zum Anlass zum selbstkritischen Innehalten und Nachdenken...
über sich selbst, über die eigenen Werte und Ideale.
über das eigene Verhalten im Umgang mit anderen Lebewesen und
über die eigene Beziehung zu Gott und zum #Glauben. ✝️",2021-11-17,0,"symboleworter","bild","profesional","Religiön","Feiertag",1,"Feiertag/Ephemeriden",NA,2021-11-16 23:29:13
"154","Gut 👍 gemacht @yvonne_magwas unsere #bundestagsvizepräsidentin 👏","2021-11-11T07:25:32","Publicación de Instagram",192,21,NA,NA,0,0,"2021-11-11","07:25:32","gemacht @y","https://www.instagram.com/p/CWI4s6QoQn9/","Gut 👍 gemacht @yvonne_magwas unsere #bundestagsvizepräsidentin 👏",2021-11-11,0,"aktivitäten","bild","spontan","Bundestag","vizepresidäntin",1,"aktivitäten_teilen",NA,2021-11-11 07:25:32
"155","Am Dienstag gehts los mit der ersten Bürgersprechstunde als MdB 🤗

Anmeldung per eMail unter Lars@ROHWER2021.de","2021-11-05T12:48:29","Publicación de Instagram",171,9,NA,NA,0,0,"2021-11-05","12:48:29","nstag geht","https://www.instagram.com/p/CV6A5ClI8xF/","Am Dienstag gehts los mit der ersten Bürgersprechstunde als MdB 🤗

Anmeldung per eMail unter Lars@ROHWER2021.de",2021-11-05,0,"text","worter","gebastelt","Bundestag","Bürgersprechstunde",1,"Einladung",NA,2021-11-05 12:48:29
"156","Heute ist ein #Feiertag 🤗
#Sachsen feiert die #Reformation. ✝️","2021-10-31T00:38:50","Publicación de Instagram",185,26,NA,NA,1,0,"2021-10-31","00:38:50","ist ein #F","https://www.instagram.com/p/CVr1aiNofrJ/","Heute ist ein #Feiertag 🤗
#Sachsen feiert die #Reformation. ✝️",2021-10-31,1,"symbole","bild","spontan","Religiön","Feiertag",3,"Feiertag/Ephemeriden",NA,2021-10-31 00:38:50
"157","Heute zur konstituierenden Sitzung des 20. Deutschen Bundestages habe ich dem Hauptstadtkorrespondenten Fabian Busch für das Nachrichtenportal von gmx.de & web.de Einblick in meine Erlebnisse seit dem Tag der Bundestagswahl gegeben:

https://web.de/magazine/politik/erleben-abgeordnete-konstituierende-sitzung-bundestags-36289258

#Bundestagswahl2021 #vollerEnergie #Wahlkreis 160 #Dresden #Sachsen #ROHWER #CDU #wegenmorgen #DasGUTEtun","2021-10-26T08:19:40","Publicación de Instagram",163,23,NA,NA,0,0,"2021-10-26","08:19:40","zur konsti","https://www.instagram.com/p/CVfyLbvMJi3/","Heute zur konstituierenden Sitzung des 20. Deutschen Bundestages habe ich dem Hauptstadtkorrespondenten Fabian Busch für das Nachrichtenportal von gmx.de & web.de Einblick in meine Erlebnisse seit dem Tag der Bundestagswahl gegeben:

https://web.de/magazine/politik/erleben-abgeordnete-konstituierende-sitzung-bundestags-36289258

#Bundestagswahl2021 #vollerEnergie #Wahlkreis 160 #Dresden #Sachsen #ROHWER #CDU #wegenmorgen #DasGUTEtun
Bearbeitet · 27 Wo.",2021-10-26,0,"landschaft","bild","spontan","Interview","M",1,"meinung_teilen",NA,2021-10-26 08:19:40
"158","Heute - Konstituierende Sitzung des 20. Deutschen Bundestages - ein wenig Aufregung ist schon 😉","2021-10-26T02:39:21","Publicación de Instagram",207,58,NA,NA,2,0,"2021-10-26","02:39:21","- Konstitu","https://www.instagram.com/p/CVfLO12oe0U/","Heute - Konstituierende Sitzung des 20. Deutschen Bundestages - ein wenig Aufregung ist schon 😉
27 Wo.",2021-10-26,2,"aktivitäten","bild","spontan","Bundestag","Konstituierende Sitzung",3,"aktivitäten_teilen",NA,2021-10-26 02:39:21
